股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
600031,2024-08-19,567.11610872,580.49499464,583.09644468,565.62956584,30393946.0,473995133.01,3.0739045127534226,12.263978759999986,0.3591,2.1583
600031,2024-08-20,579.7517232,580.86663036,583.4680804,575.29209456,23437454.0,365151494.58,1.4084507042253442,0.3716357200000857,0.2769,0.064
600031,2024-08-21,579.00845176,580.86663036,583.4680804,577.15027316,20314571.0,317751195.47,1.0876519513755565,0.0,0.24,0.0
600031,2024-08-22,579.38008748,577.8935446,582.35317324,572.69064452,26269444.0,408772452.41,1.6634676903391032,-2.973085760000004,0.3104,-0.5118
600031,2024-08-23,579.00845176,592.7589734,594.617152,576.77863744,40534563.0,643146338.24,3.086816720257238,14.865428799999904,0.4789,2.5723
600031,2024-08-26,593.50224484,594.98878772,599.44841636,582.35317324,35218622.0,562534419.95,2.884012539184947,2.2298143200000595,0.4161,0.3762
600031,2024-08-27,597.21860204,596.4753306,597.96187348,590.15752336,30961294.0,495922720.62,1.311680199875075,1.4865428800000018,0.3658,0.2498
600031,2024-08-28,596.10369488,599.07678064,602.0498664,592.38733768,26094380.0,419994323.6,1.6199376947040611,2.6014500400000315,0.3083,0.4361
600031,2024-08-29,596.84696632,590.15752336,599.07678064,590.15752336,42778804.0,683654970.5,1.4888337468982649,-8.91925728000001,0.5054,-1.4888
600031,2024-08-30,585.69789472,599.07678064,603.908045,570.4608302,73371874.0,1166813955.81,5.667506297229216,8.91925728000001,0.8668,1.5113
600031,2024-09-02,600.56332352,606.13785932,616.17202376,599.07678064,62936987.0,1031253906.74,2.853598014888332,7.061078679999923,0.7436,1.1787
600031,2024-09-03,606.13785932,608.73930936,612.45566656,602.42150212,29135801.0,476987724.6,1.6554261189454391,2.6014500400000315,0.3442,0.4292
600031,2024-09-04,611.3407594,607.6244022,611.3407594,601.30659496,27579853.0,450203382.78,1.648351648351655,-1.1149071600000298,0.3258,-0.1832
600031,2024-09-05,607.99603792,610.59748796,612.45566656,603.16477356,26349799.0,432318470.22,1.5290519877676,2.973085760000004,0.3113,0.4893
600031,2024-09-06,612.45566656,599.44841636,616.54365948,599.07678064,31538250.0,514867519.59,2.860620815581244,-11.149071599999957,0.3726,-1.8259
600031,2024-09-09,586.06953044,566.37283728,586.06953044,563.39975152,88776793.0,1365534901.35,3.781773093614383,-33.07557908000001,1.0488,-5.5177
600031,2024-09-10,573.43391596,568.23101588,573.43391596,560.05503004,43570502.0,662384478.18,2.362204724409452,1.8581785999999736,0.5148,0.3281
600031,2024-09-11,564.8862944,578.63681604,579.7517232,563.0281158,34597922.0,534973779.82,2.9431000654022226,10.405800160000013,0.4088,1.8313
600031,2024-09-12,576.035366,576.035366,586.81280188,573.43391596,26482071.0,411646057.43,2.3121387283237023,-2.6014500400000315,0.3129,-0.4496
600031,2024-09-13,577.15027316,567.85938016,579.38008748,566.00120156,36196575.0,556133942.04,2.322580645161293,-8.175985839999953,0.4276,-1.4194
600031,2024-09-18,566.00120156,588.67098048,590.9007948,564.8862944,53442642.0,840236390.1,4.581151832460729,20.811600320000025,0.6314,3.6649
600031,2024-09-19,588.29934476,582.72480896,600.93495924,581.23826608,61449559.0,975398810.74,3.345959595959595,-5.946171520000007,0.726,-1.0101
600031,2024-09-20,584.58298756,589.0426162,592.7589734,578.26518032,39899179.0,629534928.46,2.487244897959172,6.317807239999979,0.4714,1.0842
600031,2024-09-23,588.67098048,603.53640928,606.13785932,588.29934476,50809804.0,820830016.16,3.0283911671924133,14.493793080000046,0.6003,2.4606
600031,2024-09-24,608.36767364,619.51674524,621.00328812,597.96187348,68534629.0,1129298690.49,3.817733990147778,15.980335959999934,0.8097,2.6478
600031,2024-09-25,626.57782392,620.6316524,638.47016696,618.03020236,71991492.0,1219050674.45,3.2993401319736138,1.1149071600000298,0.8505,0.18
600031,2024-09-26,620.6316524,638.84180268,638.84180268,617.65856664,71427010.0,1214062157.08,3.41317365269461,18.21015028,0.8439,2.9341
600031,2024-09-27,649.99087428,662.25485304,666.34284596,644.04470276,85241840.0,1504913670.63,3.4904013961605624,23.413050359999943,1.0071,3.6649
600031,2024-09-30,684.55299624,701.64823936,713.5405824,669.68756744,248847666.0,4630840886.11,6.621773288439956,39.3933863200001,2.94,5.9484
600031,2024-10-08,771.51575472,721.71656824,771.51575472,706.107868,254251412.0,5014016066.96,9.32203389830508,20.068328879999967,3.0038,2.8602
600031,2024-10-09,709.08095376,666.34284596,709.08095376,666.34284596,197425740.0,3649686706.18,5.921730175077251,-55.37372228000004,2.3325,-7.6725
600031,2024-10-10,666.34284596,690.49916776,709.8242252,666.34284596,136630023.0,2540477855.79,6.525376464026775,24.1563218,1.6142,3.6252
600031,2024-10-11,683.8097248,665.59957452,688.26935344,659.653403,84415882.0,1529643579.1,4.144241119483317,-24.899593239999945,0.9973,-3.606
600031,2024-10-14,668.944296,693.47225352,693.47225352,668.944296,122966143.0,2275820910.88,3.685092127303178,27.87267899999995,1.4528,4.1876
600031,2024-10-15,693.84388924,679.35009616,696.816975,678.60682472,71140392.0,1316217618.29,2.625937834941049,-14.12215735999996,0.8405,-2.0364
600031,2024-10-16,671.91738176,675.26210324,684.92463196,669.68756744,62869312.0,1144817626.82,2.242888402625836,-4.087992920000033,0.7428,-0.6018
600031,2024-10-17,674.5188318,658.91013156,680.83663904,657.05195296,74798500.0,1345462786.2,3.522289488167313,-16.35197168000002,0.8837,-2.4216
600031,2024-10-18,656.30868152,668.944296,678.235189,652.2206886,104473260.0,1865576688.81,3.9481105470953146,10.03416444000004,1.2343,1.5228
600031,2024-10-21,668.944296,660.02503872,674.5188318,654.45050292,84967655.0,1507642419.03,3.000000000000012,-8.91925728000001,1.0038,-1.3333
600031,2024-10-22,659.653403,661.5115816,667.82938884,654.82213864,70570012.0,1252572337.0,1.9707207207207105,1.4865428800000018,0.8337,0.2252
600031,2024-10-23,661.88321732,657.7952244,664.11303164,655.9370458,68261069.0,1211299930.47,1.2359550561797854,-3.716357199999948,0.8065,-0.5618
600031,2024-10-24,654.45050292,648.13269568,654.45050292,641.44325272,63687039.0,1108464724.53,1.977401129943492,-9.662528720000068,0.7524,-1.4689
600031,2024-10-25,648.87596712,648.5043314,658.16686012,645.90288136,68119207.0,1192645002.57,1.8922018348623832,0.371635719999972,0.8048,0.0573
600031,2024-10-28,648.5043314,662.25485304,662.99812448,642.18652416,81314000.0,1437102581.71,3.2091690544412645,13.750521639999988,0.9607,2.1203
600031,2024-10-29,665.2279388,656.30868152,667.0861174,651.47741716,58291083.0,1033940587.73,2.3569023569023684,-5.9461715199998935,0.6887,-0.8979
600031,2024-10-30,652.59232432,650.73414572,667.0861174,650.73414572,50897461.0,899006919.66,2.4915062287655747,-5.574535800000035,0.6013,-0.8494
600031,2024-10-31,656.30868152,678.235189,689.75589632,656.30868152,152303103.0,2781019760.33,5.139920045688175,27.501043279999976,1.7994,4.2262
600031,2024-11-01,676.74864612,696.44533928,703.87805368,672.6606532,145869104.0,2723460707.98,4.602739726027403,18.21015028,1.7234,2.6849
600031,2024-11-04,698.6751536,699.04678932,701.27660364,686.03953912,80037407.0,1493313792.5,2.1878335112059752,2.6014500400000315,0.9456,0.3735
600031,2024-11-05,700.16169648,700.16169648,702.3915108,687.89771772,101137164.0,1895058523.53,2.073365231259974,1.1149071600000298,1.1949,0.1595
600031,2024-11-06,701.27660364,689.01262488,710.56749664,686.03953912,107059516.0,2001754331.63,3.503184713375792,-11.14907160000007,1.2648,-1.5924
600031,2024-11-07,684.55299624,700.16169648,700.16169648,682.32318192,82143603.0,1538376881.5,2.5889967637540487,11.14907160000007,0.9705,1.6181
600031,2024-11-08,702.76314652,687.526082,707.59441088,683.8097248,100975064.0,1879444767.53,3.397027600849261,-12.635614480000072,1.193,-1.8047
600031,2024-11-11,687.526082,690.49916776,690.87080348,672.6606532,81157998.0,1490081615.83,2.648648648648648,2.973085760000004,0.9588,0.4324
600031,2024-11-12,691.2424392,678.235189,699.79006076,675.26210324,77293900.0,1429521497.13,3.552206673842838,-12.263978759999986,0.9132,-1.7761
600031,2024-11-13,676.00537468,688.64098916,690.49916776,676.00537468,71848122.0,1324388865.15,2.136986301369853,10.405800160000013,0.8488,1.5342
600031,2024-11-14,690.12753204,687.526082,700.90496792,682.32318192,93773713.0,1751569130.14,2.698327037236908,-1.1149071600000298,1.1079,-0.1619
600031,2024-11-15,685.29626768,677.49191756,694.9587964,676.74864612,62697956.0,1153942595.04,2.648648648648648,-10.034164439999929,0.7407,-1.4595
600031,2024-11-18,677.86355328,662.62648876,683.06645336,658.91013156,90445256.0,1636629812.93,3.565551289083928,-14.865428800000018,1.0686,-2.1942
600031,2024-11-19,660.02503872,664.85630308,667.45775312,654.82213864,50131509.0,891083657.49,1.9068984856982552,2.229814319999946,0.5923,0.3365
600031,2024-11-20,664.85630308,663.3697602,665.97121024,659.28176728,35908539.0,639987711.99,1.0061486864169855,-1.4865428800000018,0.4242,-0.2236
600031,2024-11-21,661.5115816,659.28176728,665.59957452,655.9370458,34033286.0,603500963.5,1.4565826330532317,-4.08799291999992,0.4021,-0.6162
600031,2024-11-22,659.28176728,642.18652416,663.3697602,641.81488844,53395834.0,938006150.2,3.269447576099206,-17.095243120000077,0.6308,-2.593
600031,2024-11-25,642.18652416,636.24035264,657.7952244,632.52399544,50761673.0,877356457.1,3.93518518518519,-5.946171520000007,0.5997,-0.9259
600031,2024-11-26,637.72689552,633.6389026,640.32834556,631.40908828,32494779.0,555307559.86,1.4018691588785064,-2.601450039999918,0.3839,-0.4089
600031,2024-11-27,634.38217404,645.15960992,645.53124564,630.66581684,40557150.0,698028000.0,2.34604105571846,11.520707319999929,0.4792,1.8182
600031,2024-11-28,646.6461528,642.55815988,648.5043314,636.61198836,42968015.0,742535708.9,1.843317972350215,-2.6014500400000315,0.5076,-0.4032
600031,2024-11-29,644.04470276,649.61923856,655.9370458,641.071617,59049392.0,1032891238.77,2.313475997686527,7.061078680000037,0.6976,1.0989
600031,2024-12-02,652.96396004,644.41633848,653.33559576,640.69998128,80564837.0,1399269389.65,1.945080091533192,-5.202900079999949,0.9518,-0.8009
600031,2024-12-03,644.7879742,635.12544548,646.27451708,626.2061882,94928398.0,1616817449.64,3.114186851211067,-9.290892999999985,1.1215,-1.4418
600031,2024-12-04,632.89563116,628.43600252,636.61198836,626.2061882,50393803.0,855325567.18,1.6383850204798145,-6.689442960000065,0.5954,-1.0532
600031,2024-12-05,627.32109536,625.09128104,628.80763824,619.88838096,52698988.0,883675346.49,1.4192785334121838,-3.344721479999976,0.6226,-0.5322
600031,2024-12-06,625.09128104,627.69273108,631.780724,622.86146672,53451270.0,903307951.48,1.4268727705112978,2.6014500400000315,0.6315,0.4162
600031,2024-12-09,628.0643668,626.57782392,632.52399544,622.86146672,48258451.0,813845051.13,1.5393724097098982,-1.1149071600000298,0.5701,-0.1776
600031,2024-12-10,641.071617,628.43600252,645.90288136,627.69273108,79197273.0,1354694128.83,2.9062870699881365,1.8581785999999736,0.9357,0.2966
600031,2024-12-11,628.80763824,630.29418112,631.780724,626.2061882,41688431.0,705875918.79,0.8870490833826014,1.8581785999999736,0.4925,0.2957
600031,2024-12-12,628.43600252,632.52399544,633.26726688,625.46291676,51395178.0,870720299.12,1.2382075471698084,2.2298143200000595,0.6072,0.3538
600031,2024-12-13,631.40908828,615.42875232,631.40908828,614.31384516,79609072.0,1327924421.57,2.702702702702697,-17.095243120000077,0.9405,-2.7027
600031,2024-12-16,615.80038804,608.73930936,619.51674524,606.88113076,49887568.0,822150383.04,2.053140096618351,-6.689442959999951,0.5894,-1.087
600031,2024-12-17,609.4825808,613.198938,618.7734738,607.6244022,43731050.0,722322915.41,1.831501831501843,4.459628640000005,0.5167,0.7326
600031,2024-12-18,613.94220944,612.45566656,621.37492384,609.4825808,49248364.0,814280883.81,1.939393939393923,-0.743271439999944,0.5818,-0.1212
600031,2024-12-19,607.99603792,612.82730228,613.94220944,602.0498664,35376226.0,580728231.93,1.941747572815536,0.371635719999972,0.418,0.0607
600031,2024-12-20,612.82730228,599.07678064,613.94220944,598.3335092,75434264.0,1221819668.35,2.546998180715597,-13.750521639999988,0.8912,-2.2438
600031,2024-12-23,597.96187348,606.50949504,613.198938,597.59023776,72656494.0,1189851577.62,2.6054590570719536,7.432714400000009,0.8584,1.2407
600031,2024-12-24,606.13785932,609.85421652,612.45566656,604.65131644,35751833.0,585466316.79,1.2867647058823686,3.344721479999976,0.4224,0.5515
600031,2024-12-25,610.22585224,609.4825808,612.45566656,606.13785932,28388364.0,465011364.92,1.035953686776371,-0.371635719999972,0.3354,-0.0609
600031,2024-12-26,607.99603792,620.6316524,621.37492384,607.6244022,59492658.0,988384029.76,2.256097560975608,11.149071599999957,0.7029,1.8293
600031,2024-12-27,621.00328812,618.03020236,623.23310244,616.17202376,42368888.0,705756816.32,1.1377245508982097,-2.6014500400000315,0.5006,-0.4192
600031,2024-12-30,616.9152952,619.88838096,622.11819528,615.0571166,41851828.0,697067422.78,1.14251352976549,1.8581785999999736,0.4945,0.3007
600031,2024-12-31,619.14510952,612.45566656,622.489831,612.45566656,51515564.0,857354760.1,1.6187050359712112,-7.432714399999895,0.6086,-1.199
600036,2024-01-02,137.68223105,135.85960402,137.73149124,135.76108364,54219480.0,1500865547.87,1.4378145219266625,-1.182244559999987,0.2628,-0.8627
600036,2024-01-03,135.85960402,136.79554763,137.14036896,135.56404288,43395588.0,1200383623.7,1.160261058738217,0.9359436099999812,0.2104,0.6889
600036,2024-01-04,136.74628744,136.99258839,137.09110877,134.77587984,63710249.0,1759101592.9,1.6924738926899665,0.1970407600000214,0.3088,0.144
600036,2024-01-05,136.69702725,139.35707751,141.77082682,136.05664478,119063315.0,3376466446.93,4.171161452714848,2.3644891200000018,0.5772,1.726
600036,2024-01-08,138.76595523,138.56891447,140.83488321,137.68223105,81682070.0,2305065735.92,2.2622834924001225,-0.7881630400000006,0.396,-0.5656
600036,2024-01-09,138.51965428,138.76595523,139.30781732,137.4359301,55866306.0,1569684230.02,1.3508709562744332,0.197040759999993,0.2708,0.1422
600036,2024-01-10,138.02705238,138.17483295,139.65263865,138.02705238,45364048.0,1277638873.09,1.171458998935047,-0.5911222800000075,0.2199,-0.426
600036,2024-01-11,137.928532,139.80041922,140.73636283,137.18962915,73531826.0,2082611271.53,2.566844919786088,1.6255862700000137,0.3564,1.1765
600036,2024-01-12,139.20929694,140.58858226,141.77082682,139.20929694,57783201.0,1652242625.55,1.8322762508808983,0.7881630400000006,0.2801,0.5638
600036,2024-01-15,140.3915415,141.72156663,142.55898986,139.75115903,48245229.0,1383953760.36,1.9971969166082693,1.1329843700000026,0.2339,0.8059
600036,2024-01-16,141.03192397,143.49493347,143.49493347,140.8841434,85344024.0,2469511282.13,1.8421967327076867,1.7733668399999942,0.4137,1.2513
600036,2024-01-17,143.44567328,143.79049461,145.71164202,143.00233157,130860146.0,3843478823.44,1.888087881908688,0.2955611399999895,0.6344,0.206
600036,2024-01-18,142.55898986,145.71164202,146.20424392,140.8841434,129512645.0,3762050845.84,3.699897225077089,1.9211474100000032,0.6278,1.3361
600036,2024-01-19,144.67717803,146.45054487,147.2879681,143.54419366,96861623.0,2865398411.83,2.569303583502373,0.7389028499999881,0.4695,0.5071
600036,2024-01-22,146.59832544,149.01207475,150.2435795,146.3027643,154970267.0,4691297099.7,2.690884628321563,2.5615298800000232,0.7512,1.7491
600036,2024-01-23,147.82983019,147.73130981,149.50467665,146.7953662,88605552.0,2661547376.09,1.8181818181818208,-1.2807649400000116,0.4295,-0.8595
600036,2024-01-24,148.51947285,148.22391171,149.20911551,144.72643822,97489239.0,2904947629.04,3.034344781593864,0.492601900000011,0.4726,0.3334
600036,2024-01-25,149.30763589,152.2139871,152.706589,148.66725342,123450922.0,3791899866.25,2.7251578597540704,3.990075389999987,0.5984,2.6919
600036,2024-01-26,152.31250748,153.29771128,154.43069565,151.03174254,100991578.0,3132788305.06,2.2330097087378507,1.0837241799999902,0.4896,0.712
600036,2024-01-29,153.6917928,154.43069565,155.6622004,153.54401223,83882433.0,2632393040.21,1.3817480719794322,1.1329843700000026,0.4066,0.7391
600036,2024-01-30,153.6917928,152.706589,155.1695985,151.62286482,74399913.0,2316762500.3,2.2966507177033604,-1.7241066499999818,0.3607,-1.1164
600036,2024-01-31,152.31250748,151.27804349,153.64253261,150.68692121,80894928.0,2494516011.28,1.935483870967729,-1.4285455100000206,0.3921,-0.9355
600036,2024-02-01,151.08100273,149.84949798,151.91842596,148.7657738,85970009.0,2621519217.61,2.084011722565941,-1.4285455099999922,0.4167,-0.9443
600036,2024-02-02,149.99727855,148.91355437,151.03174254,146.00720316,98729165.0,2986530107.58,3.35305719921106,-0.9359436099999812,0.4786,-0.6246
600036,2024-02-05,148.91355437,151.27804349,152.46028805,148.07613114,106397881.0,3246673368.04,2.944095269599736,2.3644891199999734,0.5158,1.5878
600036,2024-02-06,151.27804349,154.33217527,154.43069565,150.7361814,106215843.0,3296036540.08,2.442201237381959,3.054131780000006,0.5149,2.0189
600036,2024-02-07,154.77551698,154.23365489,155.07107812,151.77064539,111051058.0,3458135329.46,2.1385253750399054,-0.0985203799999965,0.5383,-0.0638
600036,2024-02-08,154.23365489,154.6769966,154.92329755,152.80510938,87300436.0,2728137528.15,1.3733631427658872,0.4433417099999985,0.4232,0.2874
600036,2024-02-19,157.58334781,155.76072078,157.58334781,154.72625679,87549010.0,2770406837.29,1.8471337579617733,1.0837241800000186,0.4244,0.7006
600036,2024-02-20,155.76072078,154.6769966,155.76072078,154.13513451,60640469.0,1907541533.18,1.0436432637571245,-1.0837241800000186,0.294,-0.6958
600036,2024-02-21,154.6769966,162.558627,164.47977441,154.43069565,152865612.0,5003152628.47,6.496815286624214,7.881630400000006,0.741,5.0955
600036,2024-02-22,161.62268339,161.5734232,162.31232605,159.55375541,75276038.0,2461009464.75,1.6969696969696897,-0.9852037999999936,0.3649,-0.6061
600036,2024-02-23,161.62268339,162.31232605,164.5290346,160.68673978,63984872.0,2118316306.69,2.378048780487791,0.7389028499999881,0.3102,0.4573
600036,2024-02-26,161.86898434,158.86411275,162.85418814,158.02668952,66639018.0,2163023086.86,2.974203338391502,-3.448213299999992,0.323,-2.1244
600036,2024-02-27,158.81485256,158.51929142,159.6030156,157.58334781,54349154.0,1746108592.02,1.2713178294573642,-0.344821330000002,0.2635,-0.2171
600036,2024-02-28,159.06115351,157.73112838,159.06115351,155.6622004,68370752.0,2186677932.37,2.1441889372280967,-0.7881630400000006,0.3314,-0.4972
600036,2024-02-29,157.09074591,157.82964876,158.6178118,156.89370515,49892829.0,1595634178.35,1.093066833229238,0.0985203799999965,0.2419,0.0625
600036,2024-03-01,157.23852648,157.33704686,158.02668952,156.40110325,42717392.0,1361853700.99,1.02996254681647,-0.492601900000011,0.2071,-0.3121
600036,2024-03-04,156.45036344,155.26811888,156.99222553,155.02181793,59135015.0,1868022543.59,1.2523481527864846,-2.068927979999984,0.2867,-1.315
600036,2024-03-05,154.77551698,158.51929142,158.66707199,154.23365489,89402867.0,2850224114.41,2.8553299492385875,3.251172539999999,0.4334,2.0939
600036,2024-03-06,158.32225066,156.99222553,158.91337294,156.99222553,51610177.0,1655425115.47,1.2119328775636884,-1.5270658899999887,0.2502,-0.9633
600036,2024-03-07,156.99222553,157.632608,158.27299047,156.54888382,51949197.0,1659111448.5,1.0982114841543835,0.6403824699999916,0.2518,0.4079
600036,2024-03-08,157.09074591,156.00702173,157.68186819,155.41589945,44107117.0,1399732268.57,1.4374999999999851,-1.6255862700000137,0.2138,-1.0313
600036,2024-03-11,155.41589945,155.07107812,156.40110325,153.6917928,73853794.0,2318402185.33,1.7366592990211582,-0.9359436099999812,0.358,-0.5999
600036,2024-03-12,154.77551698,157.38630705,158.37151085,154.08587432,76925375.0,2447163517.3,2.76365946632783,2.3152289299999893,0.3729,1.493
600036,2024-03-13,157.43556724,155.26811888,157.58334781,154.82477717,46938714.0,1482651383.69,1.752738654147097,-2.1181881699999963,0.2275,-1.3459
600036,2024-03-14,154.97255774,153.93809375,156.25332268,153.49475204,50817498.0,1595073269.33,1.7766497461928856,-1.3300251299999957,0.2463,-0.8566
600036,2024-03-15,153.88883356,153.59327242,154.77551698,152.706589,52078063.0,1621589212.64,1.3439999999999894,-0.344821330000002,0.2525,-0.224
600036,2024-03-18,153.44549185,153.34697147,154.38143546,152.706589,46189770.0,1436837360.47,1.090442591404745,-0.2463009500000055,0.2239,-0.1604
600036,2024-03-19,153.1991909,151.7213852,153.24845109,151.37656387,54702530.0,1688506946.37,1.2206874397687058,-1.6255862700000137,0.2652,-1.0601
600036,2024-03-20,151.7213852,153.59327242,153.6917928,151.03174254,49827225.0,1544956630.54,1.7532467532467475,1.8718872200000192,0.2415,1.2338
600036,2024-03-21,153.54401223,155.41589945,156.45036344,152.95288995,64676108.0,2040298376.25,2.2771007055804846,1.8226270300000067,0.3135,1.1867
600036,2024-03-22,155.31737907,153.6917928,155.41589945,152.2139871,55287852.0,1722145155.51,2.060221870047553,-1.7241066500000102,0.268,-1.1094
600036,2024-03-25,153.24845109,154.43069565,155.21885869,152.31250748,48375902.0,1514858504.95,1.8910256410256387,0.7389028499999881,0.2345,0.4808
600036,2024-03-26,156.6474042,159.6030156,160.88378054,156.30258287,124430791.0,4014510510.12,2.966507177033489,5.172319950000002,0.6032,3.3493
600036,2024-03-27,159.06115351,159.1104137,160.83452035,158.66707199,78208488.0,2539984050.45,1.3580246913580123,-0.4926018999999826,0.3791,-0.3086
600036,2024-03-28,159.30745446,158.51929142,160.0956175,157.97742933,69474492.0,2242513221.65,1.3312693498451988,-0.5911222800000075,0.3368,-0.3715
600036,2024-03-29,158.1252099,158.6178118,160.78526016,157.97742933,51400131.0,1663236764.05,1.771286513362337,0.0985203799999965,0.2492,0.0622
600036,2024-04-01,158.51929142,160.78526016,161.81972415,158.51929142,57015232.0,1861582315.82,2.080745341614914,2.1674483600000087,0.2764,1.3665
600036,2024-04-02,161.0808213,160.34191845,162.16454548,159.80005636,53661899.0,1753251096.99,1.4705882352941009,-0.4433417099999985,0.2601,-0.2757
600036,2024-04-03,160.29265826,158.76559237,160.73599997,158.76559237,49808163.0,1612691615.96,1.228878648233479,-1.5763260800000012,0.2414,-0.9831
600036,2024-04-08,158.81485256,159.6030156,160.39117864,157.78038857,47729123.0,1544564957.26,1.644430654669549,0.8374232299999846,0.2314,0.5275
600036,2024-04-09,160.0956175,159.15967389,160.73599997,159.15967389,38477207.0,1248965234.89,0.9876543209876552,-0.4433417099999985,0.1865,-0.2778
600036,2024-04-10,158.56855161,160.04635731,160.98230092,158.56855161,50401372.0,1638691786.16,1.516558341070885,0.8866834199999971,0.2443,0.5571
600036,2024-04-11,159.15967389,159.1104137,159.70153598,158.27299047,44374773.0,1432073800.53,0.8925823330255415,-0.9359436099999812,0.2151,-0.5848
600036,2024-04-12,159.01189332,158.22373028,159.94783693,157.92816914,47820414.0,1540845216.23,1.2693498452012382,-0.8866834199999971,0.2318,-0.5573
600036,2024-04-15,158.1252099,161.72120377,162.558627,158.07594971,76464473.0,2503221028.7,2.833125778331256,3.497473489999976,0.3707,2.2105
600036,2024-04-16,161.13008149,161.32712225,162.41084643,159.84931655,74155610.0,2429469044.53,1.5839171489491286,-0.3940815199999861,0.3595,-0.2437
600036,2024-04-17,161.03156111,164.0364327,164.97237631,159.94783693,94821196.0,3131202073.92,3.114503816793889,2.709310450000004,0.4597,1.6794
600036,2024-04-18,163.83939194,165.76053935,167.9772479,163.49457061,100657401.0,3393695785.4,2.732732732732732,1.7241066499999818,0.4879,1.0511
600036,2024-04-19,165.31719764,165.61275878,166.69648296,164.62755498,54038350.0,1818443520.53,1.2481426448736903,-0.1477805699999805,0.262,-0.0892
600036,2024-04-22,166.40092182,164.23347346,168.42058961,162.80492795,60753507.0,2034006573.12,3.390838786436645,-1.379285320000008,0.2945,-0.8328
600036,2024-04-23,164.0364327,164.43051422,166.59796258,163.69161137,51245244.0,1717681681.77,1.7696460707858408,0.197040759999993,0.2484,0.12
600036,2024-04-24,164.43051422,164.82459574,165.26793745,163.0512289,44338353.0,1480785928.64,1.3481126423007743,0.3940815200000145,0.2149,0.2397
600036,2024-04-25,164.72607536,169.4550536,169.4550536,164.43051422,91948180.0,3136628386.34,3.048416019127329,4.630457860000007,0.4457,2.8093
600036,2024-04-26,169.4550536,169.84913512,171.77028253,168.56837018,95489883.0,3292052901.6,1.8895348837209387,0.3940815199999861,0.4629,0.2326
600036,2024-04-29,169.4550536,171.81954272,173.19882804,168.4698498,81806412.0,2854804596.43,2.7842227378190274,1.9704075999999875,0.3966,1.1601
600036,2024-04-30,169.4550536,169.01171189,170.34173702,167.73094695,86804180.0,2982962843.76,1.5194954128440412,-2.8078308300000003,0.4208,-1.6342
600036,2024-05-06,172.9032669,171.81954272,174.18403184,171.03137968,100070494.0,3501168455.64,1.865345380355583,2.8078308300000003,0.4851,1.6613
600036,2024-05-07,171.81954272,171.77028253,172.16436405,170.58803797,47384857.0,1649813220.86,0.9174311926605512,-0.049260189999984,0.2297,-0.0287
600036,2024-05-08,171.52398158,170.29247683,172.21362424,170.19395645,41286158.0,1434042864.93,1.1757958130197876,-1.4778057000000049,0.2001,-0.8603
600036,2024-05-09,170.4402574,171.62250196,172.06584367,170.4402574,51239131.0,1782846432.26,0.954584900202479,1.3300251299999957,0.2484,0.781
600036,2024-05-10,171.62250196,175.46479678,176.59778115,171.4254612,94036570.0,3331360840.49,3.0137772675086123,3.8422948200000064,0.4558,2.2388
600036,2024-05-13,174.57811336,176.89334229,177.68150533,174.03625127,74780026.0,2674602937.54,2.0774845592363755,1.4285455099999922,0.3625,0.8141
600036,2024-05-14,176.79482191,174.08551146,177.97706647,173.3958688,68777884.0,2440460308.85,2.5898078529657607,-2.8078308300000003,0.3334,-1.5873
600036,2024-05-15,174.03625127,172.65696595,174.57811336,170.88359911,67494406.0,2361226414.76,2.122241086587435,-1.4285455099999922,0.3272,-0.8206
600036,2024-05-16,172.80474652,178.56818875,179.55339255,172.410665,129147553.0,4659047071.04,4.136947218259639,5.91122279999999,0.6261,3.4237
600036,2024-05-17,178.8144897,181.52380015,181.7701011,177.63224514,91687944.0,3342837157.86,2.317241379310343,2.9556114000000093,0.4445,1.6552
600036,2024-05-20,181.52380015,179.20857122,182.262703,177.78002571,91425000.0,3337501051.05,2.469470827679782,-2.3152289299999893,0.4432,-1.2754
600036,2024-05-21,179.11005084,178.51892856,179.89821388,177.97706647,44599944.0,1620630879.86,1.0720175920835482,-0.6896426600000041,0.2162,-0.3848
600036,2024-05-22,178.42040818,177.63224514,179.20857122,176.15443944,66447739.0,2398900244.02,1.7108167770419458,-0.8866834199999971,0.3221,-0.4967
600036,2024-05-23,176.8440821,174.8736745,177.38594419,173.98699108,92458495.0,3284073836.58,1.9134775374376083,-2.7585706400000163,0.4482,-1.553
600036,2024-05-24,173.8884707,171.12990006,174.77515412,170.73581854,87044000.0,3051224758.14,2.309859154929577,-3.7437744399999815,0.422,-2.1408
600036,2024-05-27,171.67176215,173.10030766,173.44512899,171.17916025,57093814.0,1997775668.57,1.3241220495106536,1.9704075999999875,0.2768,1.1514
600036,2024-05-28,172.9032669,171.57324177,174.03625127,171.03137968,47619058.0,1660811058.17,1.735913488901549,-1.5270658899999887,0.2308,-0.8822
600036,2024-05-29,171.17916025,170.29247683,172.70622614,169.75061474,49104118.0,1703567317.85,1.7226528854435883,-1.2807649400000116,0.238,-0.7465
600036,2024-05-30,169.70135455,169.15949246,171.9180631,168.37132942,55924484.0,1928489153.71,2.0827306913508923,-1.1329843700000026,0.2711,-0.6653
